id,bw,duration,packets,data_pkts,data_bytes,rexmit_pkts,rexmit_bytes,rtt_avg,rtt_min,rtt_max,stdev_rtt,rtt_count,reordering,ttl_min,ttl_max,max_seg_size,min_seg_size,win_max,win_min,rtx_RTO,rtx_FR,net_dup,flow_control,unnece_rtx_RTO,stallCount,qualityChanges,skippedFrames,fpsChanges,twitch_backend
873,1.0,60.0,6.0,1.0,87.0,0.0,0.0,134.377187,134.237,134.655,0.236849,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,5,1.7.0-twitch.1-rc.1
876,4.0,60.0,5.0,1.0,87.0,0.0,0.0,135.979134,131.691,140.275,4.292,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,11,6,1.7.0-twitch.1-rc.1
871,4.0,60.0,6.0,1.0,87.0,0.0,0.0,134.296523,133.714,134.858,0.57259,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,2,1.7.0-twitch.1-rc.1
877,5.0,60.0,5.0,1.0,87.0,0.0,0.0,134.273858,134.253,134.326,0.041308,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,39,5,1.7.0-twitch.1-rc.1
881,4.0,60.0,10.0,2.0,174.0,4.0,90.0,133.492651,133.506,133.506,0.0,1.0,0.0,64.0,87.0,87.0,64256.0,64128.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2,6,8,1.7.0-twitch.1-rc.1
879,2.0,60.0,14.0,5.0,217.5,4.0,262.0,134.3246475,134.2955,134.37400000000002,0.0,3.0,0.0,64.0,87.0,87.0,64256.0,64184.0,4.0,0.0,0.0,0.0,0.0,0.0,2,3,22,6,1.7.0-twitch.1-rc.1
880,3.0,60.0,51.0,24.0,417.6,27.0,1661.0,79.4366564,79.44460000000001,79.44460000000001,0.0,3.0,0.0,64.0,87.0,87.0,64256.0,64172.8,23.0,0.0,0.0,0.0,0.0,0.0,1,4,0,5,1.7.0-twitch.1-rc.1
878,1.0,60.0,21.0,8.0,348.0,11.0,527.0,65.8239175,65.8305,65.8305,0.0,1.0,0.0,64.0,87.0,87.0,64256.0,64184.0,11.0,0.0,0.0,0.0,0.0,0.0,3,3,6,4,1.7.0-twitch.1-rc.1
885,3.0,60.0,5.0,1.0,87.0,0.0,0.0,165.183827,133.382,228.792,55.081525,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,6,1.7.0-twitch.1-rc.1
886,4.0,60.0,10.0,4.0,348.0,4.0,262.0,132.042796,132.056,132.056,0.0,1.0,0.0,64.0,87.0,87.0,64256.0,64128.0,4.0,0.0,0.0,0.0,0.0,0.0,3,2,13,8,1.7.0-twitch.1-rc.1
887,5.0,60.0,38.0,14.0,304.5,19.0,879.0,66.48838475,66.412,66.58,0.084179,4.0,0.0,64.0,87.0,87.0,64256.0,64184.0,17.0,0.0,0.0,0.0,0.0,0.0,2,2,6,7,1.7.0-twitch.1-rc.1
888,1.0,60.0,7.0,2.0,174.0,1.0,87.0,130.223659,129.842,130.475,0.338619,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5,0,6,1.7.0-twitch.1-rc.1
884,2.0,60.0,6.0,1.0,87.0,0.0,0.0,132.049932,131.41,132.49,0.569435,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,6,1.7.0-twitch.1-rc.1
890,3.0,60.0,5.0,1.0,87.0,0.0,0.0,132.947902,132.516,133.19,0.378379,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,6,1.7.0-twitch.1-rc.1
894,2.0,60.0,9.0,1.0,87.0,3.0,3.0,132.373381,131.969,132.791,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64128.0,3.0,0.0,0.0,0.0,0.0,0.0,1,5,1,5,1.7.0-twitch.1-rc.1
892,5.0,60.0,7.0,2.0,174.0,1.0,87.0,140.01,137.159,142.875,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64128.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,34,7,1.7.0-twitch.1-rc.1
893,1.0,60.0,5.0,1.0,87.0,0.0,0.0,138.390054,129.807,154.465,13.928279,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,7,1.7.0-twitch.1-rc.1
896,4.0,60.0,5.0,1.0,87.0,0.0,0.0,134.910836,134.223,136.137,1.061129,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,7,1.7.0-twitch.1-rc.1
897,5.0,60.0,16.0,7.0,304.5,6.0,436.0,67.604913,66.7825,69.157,1.3431165,3.0,0.0,64.0,87.0,87.0,64256.0,64184.0,5.0,0.0,0.0,0.0,0.0,0.0,2,5,3,6,1.7.0-twitch.1-rc.1
902,5.0,60.0,5.0,1.0,87.0,0.0,0.0,185.068164,132.28,218.557,46.267003,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,39,7,1.7.0-twitch.1-rc.1
906,4.0,60.0,5.0,1.0,87.0,0.0,0.0,132.59558,132.207,133.35,0.649768,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,17,7,1.7.0-twitch.1-rc.1
901,4.0,60.0,6.0,1.0,87.0,0.0,0.0,134.632179,134.461,134.773,0.159676,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,5,1.7.0-twitch.1-rc.1
1063,3.0,60.0,22.0,6.0,597.0,0.0,0.0,79.3717125,78.519,80.8365,0.9762465,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,1.7.0-twitch.1-rc.1
1068,3.0,60.0,11.0,3.0,597.0,0.0,0.0,79.322614,78.852,80.69,0.775751,5.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,8,1.7.0-twitch.1-rc.1
1060,0.75,60.0,33.0,8.0,449.5,0.0,0.0,75.63589325000001,75.24825,76.4045,0.53856725,15.0,0.0,64.0,266.5,230.0,64248.0,63948.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,7,1.7.0-twitch.1-rc.1
1061,1.25,60.0,22.0,6.0,597.0,0.0,0.0,79.288014,78.6645,80.6525,0.798474,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,8,1.7.0-twitch.1-rc.1
1074,5.0,60.0,12.0,3.0,597.0,0.0,0.0,78.697626,78.216,80.014,0.770702,5.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,3,1.7.0-twitch.1-rc.1
1079,5.0,60.0,22.0,6.0,597.0,0.0,0.0,78.6601265,78.1585,80.036,0.793647,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,83,9,1.7.0-twitch.1-rc.1
1084,5.0,60.0,23.0,6.0,597.0,0.0,0.0,78.8211235,78.245,80.205,0.799409,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,88,5,1.7.0-twitch.1-rc.1
1089,5.0,60.0,22.0,6.0,597.0,0.0,0.0,78.89862199999999,78.09100000000001,80.3075,0.994265,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,5,6,1.7.0-twitch.1-rc.1
1421,1.25,60.0,6.0,1.0,87.0,0.0,0.0,132.311923,132.126,132.537,0.207172,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3,1.7.0-twitch.1-rc.1
1098,3.0,60.0,22.0,6.0,597.0,0.0,0.0,78.785524,78.356,80.04499999999999,0.7130035,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,5,5,1.7.0-twitch.1-rc.1
1104,5.0,60.0,22.0,6.0,597.0,0.0,0.0,78.6936265,78.1325,80.11449999999999,0.8241689999999999,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.7.0-twitch.1-rc.1
1109,5.0,60.0,28.0,7.0,427.0,0.0,0.0,95.222504,94.71833333333332,96.30900000000001,0.6869443333333334,13.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,1.7.0-twitch.1-rc.1
1114,5.0,60.0,23.0,6.0,597.0,0.0,0.0,78.8194235,78.309,80.06450000000001,0.7194985,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.7.0-twitch.1-rc.1
1120,0.75,60.0,30.0,7.0,427.0,2.0,2.0,96.336824,95.97233333333334,97.31633333333333,0.545845,12.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,2.0,0.0,0.0,0.0,0.0,0.0,2,5,0,7,1.7.0-twitch.1-rc.1
1125,0.75,60.0,19.0,5.0,635.5,0.0,0.0,46.018156,45.54,46.933,0.6225195,8.0,0.0,64.0,420.5,111.0,64248.0,63920.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,7,1.7.0-twitch.1-rc.1
1132,2.5,60.0,11.0,4.0,1757.0,0.0,0.0,49.051819,43.84,67.092,10.117576,5.0,0.0,64.0,1116.0,31.0,64256.0,63488.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,5,1.7.0-twitch.1-rc.1
1145,0.75,60.0,168.0,16.0,9177.0,0.0,0.0,22.601518499999997,13.119,53.805499999999995,17.1165745,16.0,0.0,64.0,1410.0,80.0,73600.0,63808.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,2,5,1.7.0-twitch.1-rc.1
1161,1.25,60.0,9.0,4.0,348.0,3.0,261.0,132.212389,131.418,133.02,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64128.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2,12,3,1.7.0-twitch.1-rc.1
1172,2.5,60.0,6.0,1.0,87.0,0.0,0.0,130.341655,130.231,130.423,0.101484,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,4,1.7.0-twitch.1-rc.1
1183,3.0,60.0,10.0,2.0,174.0,4.0,90.0,128.9961,129.009,129.009,0.0,1.0,0.0,64.0,87.0,87.0,64256.0,64128.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,1,4,1.7.0-twitch.1-rc.1
1195,0.75,60.0,76.0,12.0,6301.0,0.0,0.0,15.217507,13.061,19.7775,2.64355,14.0,0.0,64.0,1411.0,80.0,64256.0,62272.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,4,1.7.0-twitch.1-rc.1
1205,0.75,60.0,183.0,15.0,18914.0,0.0,0.0,16.872582,13.331,20.442,2.070076,16.0,0.0,64.0,1409.0,80.0,66560.0,61568.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,3,1.7.0-twitch.1-rc.1
1228,3.0,60.0,6.0,1.0,87.0,0.0,0.0,129.151695,129.095,129.26,0.090515,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,4,1.7.0-twitch.1-rc.1
1232,2.5,60.0,31.0,7.0,2767.5,0.0,0.0,14.0983975,13.291,14.9775,0.694944,8.0,0.0,64.0,1407.0,80.0,64256.0,63808.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,3,1.7.0-twitch.1-rc.1
1243,3.0,60.0,6.0,1.0,87.0,0.0,0.0,131.847272,131.628,132.021,0.202055,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,7,1.7.0-twitch.1-rc.1
1257,2.5,60.0,26.0,8.0,1191.0,0.0,0.0,49.385012,49.061499999999995,50.313,0.48948,11.0,0.0,64.0,518.0,31.0,64256.0,63488.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,1.7.0-twitch.1-rc.1
1270,0.75,60.0,39.0,6.0,6361.0,0.0,0.0,15.277579,13.272,17.266,1.883406,6.0,0.0,64.0,1411.0,80.0,82816.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,8,1.7.0-twitch.1-rc.1
1277,2.5,60.0,6.0,1.0,87.0,0.0,0.0,129.548015,129.37,129.652,0.158134,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,7,7,1.7.0-twitch.1-rc.1
1279,5.0,60.0,44.0,12.0,1240.3333333333333,0.0,0.0,37.150803333333336,36.909666666666666,37.583,0.24950833333333333,17.0,0.0,64.0,530.3333333333334,28.666666666666668,64256.0,63658.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,5,1.7.0-twitch.1-rc.1
1286,1.25,60.0,10.0,4.0,1769.0,0.0,0.0,53.693526,43.769,90.594,20.64539,5.0,0.0,64.0,1128.0,31.0,64256.0,63744.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,1,1.7.0-twitch.1-rc.1
1292,2.5,60.0,6.0,1.0,87.0,0.0,0.0,129.715343,129.541,129.874,0.167828,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,4,1.7.0-twitch.1-rc.1
1303,3.0,60.0,10.0,1.0,87.0,4.0,4.0,127.9961,127.865,128.14,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64128.0,4.0,0.0,0.0,0.0,0.0,0.0,0,4,11,6,1.7.0-twitch.1-rc.1
1314,5.0,60.0,6.0,1.0,87.0,0.0,0.0,129.862338,129.661,130.18,0.275743,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,6,1.7.0-twitch.1-rc.1
1329,5.0,60.0,6.0,1.0,87.0,0.0,0.0,131.971934,131.666,132.375,0.36266,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,79,7,1.7.0-twitch.1-rc.1
1337,2.5,60.0,8.0,1.0,87.0,2.0,2.0,130.618969,130.518,130.733,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64128.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,1.7.0-twitch.1-rc.1
1350,0.75,60.0,100.0,15.0,4922.0,0.0,0.0,15.310564,13.554666666666668,17.793000000000003,1.9645126666666668,16.0,0.0,64.0,1415.0,80.0,70016.0,62890.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,4,1.7.0-twitch.1-rc.1
1363,3.0,60.0,11.0,4.0,348.0,5.0,263.0,129.964004,129.977,129.977,0.0,1.0,0.0,64.0,87.0,87.0,64256.0,64128.0,4.0,0.0,0.0,0.0,0.0,0.0,0,3,1,3,1.7.0-twitch.1-rc.1
1424,5.0,60.0,6.0,1.0,87.0,0.0,0.0,127.990067,127.927,128.124,0.112322,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,7,4,1.7.0-twitch.1-rc.1
1378,3.0,60.0,8.0,3.0,261.0,2.0,174.0,129.80601,129.742,129.883,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64128.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1.7.0-twitch.1-rc.1
1389,5.0,60.0,22.0,7.0,1137.5,0.0,0.0,49.3674285,48.947,50.087,0.4032785,11.0,0.0,64.0,536.0,31.0,64256.0,64000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1.7.0-twitch.1-rc.1
1401,1.25,60.0,7.0,1.0,87.0,1.0,1.0,131.980401,131.789,132.185,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64128.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2,4,1.7.0-twitch.1-rc.1
1413,3.0,60.0,6.0,1.0,87.0,0.0,0.0,130.143662,130.095,130.231,0.072794,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,2,1.7.0-twitch.1-rc.1
1062,2.5,60.0,34.0,9.0,597.0,0.0,0.0,78.62216099999999,78.099,79.99233333333332,0.8048883333333334,15.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,13,3,1.7.0-twitch.1-rc.1
1064,5.0,60.0,28.0,7.0,427.0,0.0,0.0,95.94443433333333,95.51366666666667,96.957,0.6220896666666667,13.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,1,1.7.0-twitch.1-rc.1
1065,0.75,60.0,273.0,35.0,9439.5,0.0,0.0,48.128714,45.59025,57.52375,3.1600615000000003,39.0,0.0,64.0,820.5,119.0,64248.0,63280.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,48,7,1.7.0-twitch.1-rc.1
1066,1.25,60.0,34.0,10.0,992.0,0.0,0.0,70.747052,66.66133333333333,85.644,8.354324666666667,15.0,0.0,64.0,534.3333333333334,115.66666666666667,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,5,1.7.0-twitch.1-rc.1
1067,2.5,60.0,22.0,6.0,597.0,0.0,0.0,78.5946285,77.941,79.85,0.7654989999999999,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,12,7,1.7.0-twitch.1-rc.1
1432,2.5,60.0,6.0,1.0,87.0,0.0,0.0,129.936335,129.309,130.696,0.701721,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,7,1.7.0-twitch.1-rc.1
1443,3.0,60.0,6.0,1.0,87.0,0.0,0.0,128.572048,127.969,129.7,0.974187,3.0,0.0,64.0,87.0,87.0,64256.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1.7.0-twitch.1-rc.1
1458,3.0,60.0,42.0,22.0,478.5,25.0,1573.0,32.63636825,32.58725,32.68875,0.0,2.0,0.0,64.0,87.0,87.0,64256.0,64212.0,24.0,0.0,0.0,0.0,0.0,0.0,1,1,2,3,1.7.0-twitch.1-rc.1
1069,5.0,60.0,22.0,6.0,597.0,0.0,0.0,78.54042899999999,78.0035,79.92699999999999,0.797926,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12,4,1.7.0-twitch.1-rc.1
1070,0.75,60.0,263.0,33.0,13139.666666666666,1.0,1438.0,61.20817566666667,58.37533333333334,73.84866666666666,4.485608333333333,34.0,0.0,64.0,1035.6666666666667,106.0,66000.0,63392.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,0,5,1.7.0-twitch.1-rc.1
1071,1.25,60.0,28.0,7.0,427.0,0.0,0.0,96.43913633333334,96.04533333333335,97.35566666666666,0.5366173333333334,13.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,5,1.7.0-twitch.1-rc.1
1072,2.5,60.0,11.0,3.0,597.0,0.0,0.0,78.737625,78.292,80.089,0.760316,5.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,7,1.7.0-twitch.1-rc.1
1073,3.0,60.0,24.0,6.0,597.0,1.0,1.0,78.611381,77.983,79.94749999999999,0.8553495,9.0,0.0,64.0,231.0,158.0,64240.0,63712.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,1.7.0-twitch.1-rc.1
1075,0.75,60.0,28.0,7.0,427.0,0.0,0.0,97.057823,96.44033333333334,98.29666666666667,0.8364336666666666,13.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,3,1.7.0-twitch.1-rc.1
1076,1.25,60.0,240.0,50.0,4596.6,1.0,1.0,29.1789766,26.1673,37.6152,5.045656299999999,56.0,0.0,64.0,1171.8,95.6,880099.2,63328.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,4,1.7.0-twitch.1-rc.1
1077,2.5,60.0,23.0,6.0,597.0,0.0,0.0,78.804024,78.209,80.37899999999999,0.8999745,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,5,1.7.0-twitch.1-rc.1
1078,3.0,60.0,22.0,6.0,597.0,0.0,0.0,78.91072199999999,78.339,80.3765,0.840452,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,4,1.7.0-twitch.1-rc.1
1080,0.75,60.0,22.0,6.0,597.0,0.0,0.0,78.7720245,78.05199999999999,80.07300000000001,0.9235825,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,6,1.7.0-twitch.1-rc.1
1081,1.25,60.0,12.0,3.0,597.0,0.0,0.0,78.813424,78.242,80.401,0.909681,5.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,5,1.7.0-twitch.1-rc.1
1082,2.5,60.0,29.0,7.0,427.0,0.0,0.0,96.92698166666666,96.43066666666668,97.74133333333333,0.613877,13.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,1.7.0-twitch.1-rc.1
1083,3.0,60.0,11.0,3.0,597.0,0.0,0.0,78.848423,78.199,80.378,0.881271,5.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,2,1.7.0-twitch.1-rc.1
1085,0.75,60.0,52.0,10.0,4169.5,2.0,1406.0,46.8727665,45.486,49.9725,1.8041019999999999,10.0,0.0,64.0,818.0,119.0,65400.0,63600.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0,5,1.7.0-twitch.1-rc.1
1086,1.25,60.0,65.0,18.0,389.14285714285717,15.0,531.0,80.70302057142858,80.51257142857142,81.15485714285714,0.2795417142857143,18.0,0.0,64.0,200.85714285714286,104.0,64251.42857142857,64025.142857142855,14.0,0.0,0.0,0.0,0.0,0.0,1,2,2,6,1.7.0-twitch.1-rc.1
1087,2.5,60.0,12.0,3.0,597.0,1.0,1.0,78.621784,77.976,80.19,1.047976,4.0,0.0,64.0,231.0,158.0,64240.0,63712.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,5,1.7.0-twitch.1-rc.1
1088,3.0,60.0,35.0,10.0,983.6666666666666,0.0,0.0,70.695653,66.59233333333333,85.60233333333333,8.355399,15.0,0.0,64.0,526.0,115.66666666666667,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3,6,1.7.0-twitch.1-rc.1
1090,0.75,60.0,68.0,14.0,2222.0,3.0,1404.0,74.84083475,74.371,75.96775000000001,0.58245775,18.0,0.0,64.0,487.75,120.75,64248.0,63664.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,1.7.0-twitch.1-rc.1
1091,1.25,60.0,22.0,6.0,597.0,0.0,0.0,79.0582185,78.4385,80.6635,0.942134,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,4,1.7.0-twitch.1-rc.1
1092,2.5,60.0,22.0,6.0,597.0,0.0,0.0,78.798524,78.1485,80.357,0.895167,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,5,1.7.0-twitch.1-rc.1
1093,3.0,60.0,22.0,6.0,597.0,0.0,0.0,78.75072499999999,78.2205,80.297,0.8830975,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,7,1.7.0-twitch.1-rc.1
1094,5.0,60.0,22.0,6.0,597.0,0.0,0.0,78.81062399999999,78.30850000000001,80.213,0.7936345,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,42,6,1.7.0-twitch.1-rc.1
1095,0.75,60.0,22.0,6.0,597.0,0.0,0.0,78.9695205,78.45400000000001,80.321,0.7781835,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,7,8,1.7.0-twitch.1-rc.1
1096,1.25,60.0,121.0,16.0,4453.0,0.0,0.0,57.78043133333333,56.50233333333333,59.60433333333334,1.1390900000000002,20.0,0.0,64.0,631.0,132.0,72992.0,63637.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,6,1.7.0-twitch.1-rc.1
1097,2.5,60.0,22.0,6.0,597.0,0.0,0.0,79.351013,78.2635,81.9615,1.5469305000000002,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,8,6,1.7.0-twitch.1-rc.1
1099,5.0,60.0,22.0,6.0,597.0,0.0,0.0,78.894222,78.264,80.326,0.8372415,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,84,6,1.7.0-twitch.1-rc.1
1100,0.75,60.0,22.0,6.0,597.0,0.0,0.0,78.7313255,78.1455,80.35249999999999,0.954258,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,5,1.7.0-twitch.1-rc.1
1101,1.25,60.0,28.0,7.0,427.0,0.0,0.0,96.321244,95.87533333333333,97.41833333333334,0.6673273333333333,13.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,6,1.7.0-twitch.1-rc.1
1102,2.5,60.0,23.0,6.0,597.0,0.0,0.0,78.605928,78.082,79.902,0.7418644999999999,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,3,1.7.0-twitch.1-rc.1
1103,3.0,60.0,22.0,6.0,597.0,0.0,0.0,78.5609285,78.01,80.0255,0.8385085,10.0,0.0,64.0,231.0,158.0,64240.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,4,1.7.0-twitch.1-rc.1
1105,0.75,60.0,29.0,7.0,427.0,0.0,0.0,95.115619,94.73733333333332,96.08866666666667,0.568322,13.0,0.0,64.0,183.0,134.33333333333334,64245.333333333336,63850.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,2,2,6,4,1.7.0-twitch.1-rc.1
